query_idx,cluster,miller_family,cluster_coherence@10,precision@10_miller,mean_similarity@10
85168,1,{431},1.0,1.0,0.9962660551071167
93409,18,{711},1.0,1.0,0.9961249589920044
38439,18,{711},1.0,1.0,0.9921124219894409
99760,22,{331},1.0,1.0,0.986665815114975
36620,34,{321},1.0,1.0,0.9852967679500579
51150,33,{521},1.0,0.8,0.9960154831409455
41952,21,{322},1.0,0.9,0.9917157709598541
106098,14,{221},1.0,1.0,0.982847797870636
32748,31,{322},1.0,1.0,0.9978420376777649
118012,5,{711},1.0,1.0,0.991944819688797
146064,30,{441},0.7,1.0,0.9815462470054627
52644,15,{521},1.0,0.4,0.9915543138980866
147986,30,{441},1.0,1.0,0.9922952711582184
71962,1,{421},0.8,1.0,0.9807359158992768
110571,6,{221},1.0,0.4,0.9925118148326874
22872,21,{433},1.0,0.6,0.9880314707756043
73151,1,{421},1.0,1.0,0.9956337153911591
138123,7,{321},1.0,1.0,0.9901241600513458
132466,6,{332},0.6,1.0,0.987062644958496
36559,17,{321},1.0,1.0,0.9867653489112854
33735,33,{421},1.0,0.9,0.996126526594162
22380,28,{711},1.0,1.0,0.9906599938869476
111096,7,{432},0.5,1.0,0.9698954999446869
42351,27,{531},1.0,1.0,0.9955085217952728
60292,34,{321},1.0,1.0,0.9918146193027496
45054,10,{310},1.0,1.0,0.9949824869632721
93829,14,{432},1.0,1.0,0.9889751732349396
57812,11,{210},1.0,0.8,0.9908581972122192
47713,9,{421},1.0,1.0,0.993838882446289
28553,7,{321},0.8,1.0,0.9812696754932404
91649,10,{510},0.9,1.0,0.9857493817806244
58752,33,{521},1.0,1.0,0.9959578454494477
24478,1,{421},1.0,1.0,0.9958360195159912
141403,34,{321},1.0,1.0,0.9922096312046051
137641,34,{421},1.0,1.0,0.9928085029125213
15439,10,{510},0.2,0.9,0.9888192236423492
22565,1,{421},1.0,1.0,0.9941822171211243
142686,24,{530},1.0,0.8,0.9816852152347565
83367,1,{321},1.0,0.9,0.996744579076767
31518,10,{510},1.0,0.9,0.9957244098186493
4702,20,{522},1.0,0.6,0.9702950298786164
103772,29,{432},1.0,1.0,0.9913483500480652
107282,34,{321},1.0,0.8,0.980458390712738
78802,12,{511},1.0,1.0,0.9872798502445221
112517,3,{521},1.0,1.0,0.9904492974281311
53605,17,{321},1.0,1.0,0.986424845457077
63181,19,{441},0.9,1.0,0.9905669510364532
94517,6,{322},1.0,1.0,0.9756152391433716
83,9,{433},1.0,1.0,0.9900852680206299
85873,18,{210},0.6,0.9,0.9896477878093719
13923,1,{211},0.9,1.0,0.9844616889953614
21071,6,{432},1.0,1.0,0.9859316766262054
31730,27,{531},1.0,1.0,0.9929655194282532
62312,31,{311},1.0,0.7,0.9929533481597901
26459,10,{310},1.0,1.0,0.9903619349002838
86154,10,{510},1.0,1.0,0.9912317931652069
65911,26,{522},1.0,1.0,0.9804526627063751
75060,3,{521},1.0,1.0,0.9863864362239838
140754,34,{321},1.0,1.0,0.9898182868957519
141621,12,{321},1.0,1.0,0.9923167109489441
68508,12,{521},0.9,1.0,0.990891844034195
81538,1,{431},0.9,0.9,0.9959424078464508
72194,10,{310},1.0,0.9,0.9951272249221802
48989,25,{210},1.0,1.0,0.9892536401748657
134833,9,{432},0.5,1.0,0.9810424327850342
75287,23,{430},1.0,1.0,0.9903540670871734
70452,19,{110},1.0,1.0,0.9948726654052734
97814,8,{100},1.0,0.5,0.9901764631271363
148457,11,{430},1.0,1.0,0.9903966128826142
59963,33,{521},1.0,1.0,0.994596141576767
10511,9,{332},1.0,1.0,0.9947217524051666
17556,24,{430},1.0,1.0,0.9912921726703644
107896,12,{321},0.8,1.0,0.9834059715270996
146106,24,{320},1.0,0.9,0.9887707233428955
88072,23,{430},1.0,1.0,0.988361942768097
93931,6,{211},1.0,0.7,0.9851758003234863
77343,15,{531},1.0,1.0,0.9925244092941284
140302,3,{321},0.1,1.0,0.9854794859886169
71954,1,{421},1.0,1.0,0.9908062577247619
136032,17,{321},1.0,0.5,0.9938115477561951
135767,33,{521},1.0,1.0,0.9963530957698822
105552,14,{221},1.0,1.0,0.9910694479942321
90669,1,{431},1.0,1.0,0.9964039027690887
12091,6,{322},1.0,1.0,0.9925011157989502
73037,27,{531},1.0,0.6,0.9971991300582885
79081,27,{320},1.0,0.3,0.9950629472732544
69140,10,{310},1.0,1.0,0.9964305698871613
140595,25,{210},1.0,1.0,0.9850994944572449
111260,3,{521},1.0,1.0,0.9931213676929473
5434,12,{411},0.7,1.0,0.9763358354568481
79859,3,{521},1.0,1.0,0.9925434231758118
67870,2,{521},1.0,0.9,0.9822835803031922
121407,17,{211},0.8,1.0,0.9832416415214539
123703,31,{111},0.7,0.6,0.994163554906845
34686,18,{711},1.0,1.0,0.993837982416153
112808,4,{433},1.0,0.9,0.9893607020378112
108703,6,{332},1.0,1.0,0.9827663838863373
121814,4,{111},1.0,1.0,0.997363293170929
64523,25,{531},1.0,1.0,0.9954895675182343
48383,11,{210},1.0,0.8,0.989274537563324
32538,22,{221},0.9,1.0,0.9916232347488403
145754,27,{320},1.0,0.9,0.9950816333293915
12688,1,{211},1.0,1.0,0.9780361592769623
63679,10,{310},1.0,1.0,0.9968731522560119
59854,2,{311},1.0,0.4,0.9738031625747681
7528,14,{221},1.0,1.0,0.9928117513656616
65386,20,{311},1.0,1.0,0.9859989762306214
109937,7,{221},0.5,1.0,0.9921956419944763
10839,2,{311},1.0,0.2,0.9795073628425598
89174,5,{510},1.0,0.8,0.9882640302181244
99887,14,{221},1.0,1.0,0.9884252190589905
81884,10,{510},1.0,1.0,0.9956037402153015
98741,10,{210},1.0,0.9,0.9888112664222717
90350,18,{711},1.0,0.7,0.9950648009777069
101492,8,{100},1.0,0.6,0.9931920409202576
47918,25,{530},1.0,1.0,0.9907912850379944
149504,19,{110},1.0,1.0,0.9961605429649353
135329,17,{321},1.0,1.0,0.988010847568512
91252,24,{530},1.0,1.0,0.985858142375946
22701,33,{521},0.8,1.0,0.9897426426410675
89320,23,{320},1.0,0.9,0.994408369064331
65163,34,{321},0.8,0.5,0.9899326384067535
91008,5,{711},1.0,1.0,0.9901378691196442
41642,11,{530},1.0,1.0,0.9937192320823669
81119,3,{521},1.0,1.0,0.9921110987663269
49644,27,{431},1.0,1.0,0.9956450760364532
42417,14,{221},1.0,1.0,0.9888444662094116
36399,21,{322},1.0,1.0,0.9936378002166748
83251,27,{431},0.9,1.0,0.9863261461257935
144142,14,{431},1.0,1.0,0.9940930128097534
43177,10,{310},1.0,1.0,0.9970873951911926
16324,23,{110},1.0,0.8,0.987681245803833
133156,10,{310},1.0,1.0,0.9955337107181549
95205,10,{410},1.0,0.9,0.9958497583866119
100827,10,{510},1.0,1.0,0.9950066924095153
66215,30,{441},1.0,1.0,0.9827879190444946
31705,7,{431},0.8,1.0,0.9882653713226318
110162,13,{433},1.0,1.0,0.996502161026001
149145,24,{430},0.9,0.9,0.9786925256252289
30227,10,{410},1.0,0.8,0.9968463361263276
111973,18,{521},1.0,1.0,0.9919763684272767
129029,12,{411},0.4,1.0,0.9783995032310486
11379,32,{110},1.0,1.0,0.9831623077392578
129019,9,{332},1.0,1.0,0.9894296705722809
125352,21,{211},1.0,1.0,0.9914763927459717
94532,6,{211},1.0,0.2,0.9891009867191315
100418,15,{531},1.0,1.0,0.9861357986927033
139480,34,{321},1.0,1.0,0.9884353041648865
148559,32,{110},1.0,1.0,0.9896299302577972
100864,28,{510},1.0,0.7,0.9857405900955201
123258,10,{510},1.0,0.6,0.9969397723674774
117032,9,{432},1.0,1.0,0.9949759304523468
36060,11,{320},1.0,0.8,0.9939735352993011
110551,7,{432},0.6,0.8,0.9854385554790497
22473,0,{431},1.0,1.0,0.9889098823070526
61762,2,{521},1.0,1.0,0.9845687925815583
38162,6,{221},0.9,1.0,0.9875957548618317
114386,6,{432},1.0,0.4,0.9878415107727051
116605,4,{111},1.0,1.0,0.997202205657959
61585,33,{521},1.0,1.0,0.9936024606227875
24843,7,{432},1.0,1.0,0.9817671418190003
9987,14,{221},1.0,1.0,0.9841939091682435
68458,2,{311},1.0,0.7,0.9825934112071991
24572,33,{521},1.0,1.0,0.9909586369991302
147207,0,Vicinal/Mixed,1.0,0.7,0.993002998828888
103142,29,{432},1.0,1.0,0.9958224058151245
65494,10,{310},1.0,1.0,0.9961962938308716
60688,23,{430},1.0,1.0,0.9916670858860016
104342,29,{332},1.0,0.6,0.9892659187316895
137435,7,{321},1.0,1.0,0.9913158655166626
76437,10,{410},1.0,1.0,0.9938742756843567
147629,19,{441},0.6,1.0,0.9879599571228027
93470,28,{711},1.0,1.0,0.9941966116428376
45022,10,{310},1.0,1.0,0.997883653640747
129150,12,Vicinal/Mixed,1.0,1.0,0.9941321074962616
59926,2,{521},1.0,1.0,0.9847918629646302
92366,0,{430},1.0,1.0,0.9928718984127045
5453,4,{111},1.0,1.0,0.9855319440364838
113377,18,{511},1.0,1.0,0.9949864208698272
12448,14,{221},0.8,1.0,0.9841894328594207
84950,10,{510},1.0,1.0,0.9882244169712067
107593,10,{410},1.0,1.0,0.9963975787162781
121116,18,{411},1.0,0.9,0.9796760261058808
77292,27,{531},1.0,1.0,0.9867390394210815
19405,23,{430},1.0,1.0,0.9924983561038971
4407,14,{221},1.0,1.0,0.9751428306102753
10842,2,{522},1.0,0.8,0.9816975057125091
12839,13,{111},1.0,0.9,0.994376415014267
144923,22,{331},1.0,1.0,0.9915778815746308
8971,6,{322},1.0,1.0,0.989923745393753
10440,4,{111},1.0,1.0,0.9848339796066284
55700,33,{521},1.0,0.9,0.9938602328300477
17586,22,{211},0.7,1.0,0.9894093811511994
27438,23,{430},1.0,1.0,0.9920654475688935
13178,30,{441},0.7,1.0,0.9879335045814515
19498,22,{211},1.0,0.5,0.9912738621234893
147670,23,{430},0.7,1.0,0.9912694990634918
42604,21,{432},0.6,0.2,0.9910390675067902
24765,9,{432},1.0,1.0,0.9858261585235596
121224,4,{111},1.0,1.0,0.9969068229198456
48637,24,{210},0.8,1.0,0.9873100876808166
120950,9,{322},1.0,1.0,0.9929212987422943
134991,6,{332},1.0,0.8,0.9925837397575379
99280,25,{210},1.0,1.0,0.9846416473388672
132210,9,{433},1.0,1.0,0.9939877390861511
24836,7,{432},1.0,1.0,0.985089910030365
142382,15,{531},1.0,1.0,0.9917827606201172
38528,27,{531},1.0,1.0,0.9965161621570587
20651,1,{421},1.0,1.0,0.9946030020713806
146782,23,{320},1.0,0.9,0.9938576281070709
84729,1,{211},1.0,1.0,0.9864078402519226
142241,12,{431},1.0,1.0,0.9967738211154937
51189,33,{521},1.0,1.0,0.99478200674057
8513,12,{411},1.0,1.0,0.9798389554023743
118873,17,{432},1.0,1.0,0.986107224225998
122599,10,{510},1.0,0.6,0.9961781322956085
130049,21,{322},1.0,1.0,0.9919918119907379
2533,13,{332},1.0,1.0,0.9885374069213867
29513,33,{521},1.0,1.0,0.9947348952293396
45463,25,{210},1.0,0.9,0.9866613149642944
93789,24,{210},1.0,1.0,0.9842043697834015
8954,20,{211},0.7,1.0,0.9620081424713135
65833,1,{421},1.0,1.0,0.9931789577007294
18029,7,{432},1.0,1.0,0.9803906798362731
69729,33,{521},0.7,1.0,0.991841459274292
15059,19,Vicinal/Mixed,0.8,0.3,0.983761328458786
77855,27,{431},1.0,1.0,0.9964905679225922
135911,10,{310},1.0,1.0,0.9958015501499176
108961,9,{433},1.0,1.0,0.9922246873378754
54419,17,{421},1.0,1.0,0.9861226439476013
93081,3,{331},1.0,1.0,0.9945878922939301
15806,6,{432},0.8,0.5,0.9888086378574371
103987,8,{510},1.0,0.9,0.9958502888679505
64817,2,{521},1.0,1.0,0.9833075344562531
140384,14,{221},0.8,1.0,0.987604022026062
49854,14,{432},0.6,1.0,0.9622758567333222
3981,20,{211},1.0,1.0,0.9823642194271087
59703,34,{321},0.9,1.0,0.991646808385849
33796,14,{221},1.0,1.0,0.9781134307384491
116517,13,{111},1.0,0.4,0.9877773642539978
147694,32,{110},1.0,1.0,0.9867955565452575
117034,7,{521},1.0,1.0,0.9861663758754731
114138,28,{711},1.0,1.0,0.9950025498867034
59984,33,{521},1.0,1.0,0.9934725046157837
77818,0,{431},1.0,1.0,0.991577786207199
80215,27,{431},1.0,1.0,0.9946669816970826
31626,7,{321},1.0,0.4,0.9910911619663239
43640,25,{210},0.9,1.0,0.9885175347328186
129732,2,{521},0.4,1.0,0.983305835723877
107624,10,{410},1.0,0.8,0.9961778998374939
109281,7,{221},0.7,1.0,0.9913057684898376
32706,10,{410},1.0,0.9,0.9971378386020661
126939,2,{311},1.0,0.6,0.9741563081741333
76868,1,{522},1.0,1.0,0.9913299381732941
37735,18,{711},1.0,1.0,0.9953763067722321
78930,19,{110},1.0,1.0,0.9883631348609925
109818,14,{432},1.0,0.3,0.9855911612510682
52709,27,{431},1.0,1.0,0.9955064594745636
7453,6,{332},1.0,1.0,0.9887597620487213
127045,4,{111},1.0,0.9,0.9722370028495788
138450,14,{221},1.0,1.0,0.9933530747890472
60992,26,{522},1.0,1.0,0.9752516865730285
58073,20,{411},1.0,0.9,0.9815746307373047
123230,18,{711},1.0,1.0,0.9956767499446869
4525,30,{441},0.9,1.0,0.9834304988384247
109929,9,{421},1.0,0.6,0.994881945848465
126730,16,{522},1.0,1.0,0.9942880511283875
119867,18,{511},1.0,1.0,0.9891894817352295
51020,11,{530},1.0,1.0,0.9853430092334747
66283,3,{431},1.0,1.0,0.9931356310844421
8088,8,{100},1.0,1.0,0.9955020487308502
69491,34,{421},1.0,1.0,0.9957633316516876
148916,23,{430},1.0,1.0,0.9910932660102845
88695,3,{441},0.8,0.7,0.984311431646347
82556,22,{110},0.9,1.0,0.9896085143089295
46912,12,{521},1.0,0.9,0.9944942593574524
104297,14,{221},1.0,1.0,0.9942999362945557
134470,33,{521},1.0,1.0,0.9961689591407776
32254,7,{321},1.0,0.3,0.9909732580184937
66726,10,{310},1.0,1.0,0.9957645893096924
3582,4,{111},1.0,1.0,0.9864966154098511
138881,34,{421},1.0,1.0,0.9961565911769867
121542,9,{322},1.0,0.6,0.9928596138954162
136963,34,{421},1.0,0.8,0.9908041059970856
96474,10,{510},1.0,0.7,0.9931650340557099
43094,11,{210},1.0,1.0,0.9859606981277466
88839,25,{210},1.0,1.0,0.9907483339309693
34488,6,{332},1.0,1.0,0.9864227950572968
49354,26,{211},1.0,1.0,0.9896424114704132
30398,7,{432},1.0,0.9,0.9908358931541443
112845,28,{711},1.0,1.0,0.9945549964904785
36556,18,{711},0.9,1.0,0.9874530792236328
44148,27,{431},1.0,1.0,0.9963084161281586
114278,7,{432},1.0,0.8,0.9873579263687133
129454,16,{522},1.0,1.0,0.992499840259552
70337,12,{521},1.0,1.0,0.9915513575077057
143588,3,{431},1.0,1.0,0.9939930260181427
89388,24,{530},1.0,1.0,0.9914125382900238
56086,17,{211},1.0,1.0,0.9844724774360657
88009,30,{441},1.0,1.0,0.9753166258335113
115432,28,{711},1.0,1.0,0.9959480106830597
75691,3,{411},1.0,0.9,0.9853880107402802
41621,11,{530},1.0,1.0,0.9908129870891571
14260,8,{100},1.0,0.8,0.9947673678398132
128292,21,{433},0.9,1.0,0.9815166175365448
90199,22,{432},0.9,1.0,0.9801620006561279
60426,26,{522},0.8,1.0,0.9877676248550415
87536,3,{431},0.9,1.0,0.9921572804450989
13746,8,{100},1.0,1.0,0.9949691772460938
32545,33,{521},1.0,1.0,0.9956670284271241
144576,22,{331},1.0,1.0,0.9794568002223969
10409,4,{111},1.0,1.0,0.9939468264579773
69449,34,{421},1.0,0.3,0.9922150552272797
96612,17,{431},0.7,1.0,0.9782603979110718
93525,22,{441},0.9,1.0,0.9922857224941254
52101,27,{431},1.0,1.0,0.9955986440181732
51590,3,{331},1.0,1.0,0.9855870127677917
57485,17,{421},1.0,0.7,0.9806634247303009
144226,22,{431},1.0,0.3,0.9818499863147736
22971,28,{711},1.0,1.0,0.994139677286148
134508,33,{521},1.0,1.0,0.9925910592079162
119318,5,{711},1.0,1.0,0.9932367444038391
105783,10,{410},1.0,0.8,0.9925076007843018
1166,20,{311},1.0,1.0,0.9823122203350068
140779,34,{321},1.0,1.0,0.9925982534885407
66503,17,{421},1.0,1.0,0.9871797859668732
116542,13,{111},1.0,0.9,0.9928182184696197
49381,16,{211},1.0,1.0,0.9885477840900421
147273,23,{430},1.0,0.8,0.9955371499061585
116767,10,{510},1.0,1.0,0.9914916574954986
76662,27,{531},1.0,1.0,0.9892620503902435
37074,10,{410},1.0,1.0,0.9974851667881012
99362,10,{310},1.0,0.7,0.992012107372284
42429,25,{531},1.0,0.8,0.9883628010749816
107944,7,{531},1.0,1.0,0.9839499175548554
113481,5,{711},1.0,1.0,0.992165720462799
36160,22,{432},1.0,0.8,0.994705981016159
116983,6,{432},0.5,1.0,0.985753184556961
133835,33,{521},1.0,1.0,0.992906105518341
140849,34,{321},1.0,1.0,0.9866014957427979
115331,4,{111},1.0,1.0,0.9844819724559783
121962,10,{510},1.0,0.6,0.9968648195266724
57909,7,{321},1.0,1.0,0.9832147181034088
125711,4,{433},1.0,0.9,0.987044483423233
85398,20,{211},0.9,1.0,0.9439942359924316
74038,10,{410},1.0,0.7,0.9933691501617432
74059,32,{110},1.0,1.0,0.9958650708198548
98552,27,{531},1.0,1.0,0.9957978010177613
73708,9,{531},1.0,0.6,0.993941605091095
45244,34,{421},1.0,1.0,0.9958220601081849
34934,27,{531},1.0,1.0,0.9973381638526917
144639,3,{331},1.0,1.0,0.9946291089057923
17273,21,{433},1.0,1.0,0.9941361248493195
62092,12,{431},1.0,1.0,0.9955076992511749
42193,15,{531},1.0,1.0,0.9887817084789277
91020,28,{510},1.0,0.5,0.9910236597061157
109841,34,{531},1.0,1.0,0.9872720301151275
23635,34,{321},1.0,1.0,0.9837617635726928
120273,9,{433},1.0,1.0,0.995572543144226
6789,5,{711},1.0,1.0,0.9870459496974945
109172,14,{432},1.0,0.5,0.9819020092487335
144320,3,{431},1.0,1.0,0.99273641705513
77318,15,{531},1.0,1.0,0.9885143935680389
27457,24,{430},1.0,1.0,0.9782543480396271
128512,10,Vicinal/Mixed,0.6,0.9,0.9937333285808563
8313,6,{211},1.0,1.0,0.9824783086776734
64679,26,{522},1.0,0.8,0.9896383821964264
142962,7,{531},1.0,1.0,0.9922377049922944
106775,14,{221},1.0,1.0,0.9877585589885711
15531,8,{100},1.0,1.0,0.9973676979541779
137582,34,{421},1.0,1.0,0.9965591251850128
23312,13,{332},0.9,1.0,0.9926633656024932
114469,3,{521},1.0,1.0,0.9902928709983826
17850,4,{433},1.0,0.6,0.9800523042678833
18807,1,{522},1.0,0.3,0.9939806282520294
88332,18,{521},0.4,0.7,0.9947521984577179
111412,13,{433},1.0,0.9,0.9982719898223877
78824,18,{511},1.0,1.0,0.984081643819809
90735,22,{321},1.0,1.0,0.9953197538852692
14508,1,{211},1.0,1.0,0.988708233833313
44832,25,{531},1.0,1.0,0.9938770115375519
79382,20,{522},1.0,1.0,0.9833207726478577
127171,10,{511},1.0,0.4,0.9969531297683716
125828,13,{111},1.0,1.0,0.9945893108844757
7409,5,{711},1.0,1.0,0.9876305401325226
76681,15,{531},1.0,1.0,0.9893124222755432
33377,21,{322},1.0,1.0,0.9939221024513245
10626,8,{100},1.0,1.0,0.9963657975196838
124384,2,{411},0.6,1.0,0.974531066417694
36384,10,{310},1.0,1.0,0.9977606475353241
124769,26,{522},1.0,1.0,0.9921325743198395
90056,24,{530},1.0,1.0,0.9881810545921326
134506,13,{332},1.0,1.0,0.9859980463981628
57581,24,{210},1.0,0.8,0.9891166269779206
30927,10,{510},1.0,1.0,0.9963862538337708
23573,7,{432},0.8,1.0,0.9803029119968414
114791,28,{711},1.0,1.0,0.9945571303367615
63556,2,{311},1.0,0.9,0.9808808147907258
93729,11,{530},1.0,1.0,0.9869065403938293
115338,18,{511},1.0,0.9,0.9960411369800568
23744,11,{430},1.0,1.0,0.9927553176879883
12470,8,{100},1.0,1.0,0.9980010390281677
5149,30,{441},1.0,1.0,0.9775131106376648
37511,33,{521},1.0,1.0,0.9922438800334931
58534,17,{421},1.0,0.8,0.9860579192638397
92675,10,{310},1.0,1.0,0.997895348072052
124149,26,{522},1.0,1.0,0.9902113258838654
59074,34,{321},1.0,1.0,0.9908626735210418
32947,7,{531},1.0,1.0,0.9893822371959686
136363,9,{521},1.0,0.8,0.9826502680778504
58954,24,{320},1.0,0.7,0.9844741582870483
75286,23,{430},1.0,1.0,0.9871224284172058
138396,15,{421},1.0,0.8,0.9914428770542145
3462,20,{311},1.0,0.9,0.9756034195423127
19801,10,{510},0.7,1.0,0.9814343273639679
40420,24,{530},1.0,0.6,0.9835536420345307
37353,1,{321},1.0,1.0,0.997182959318161
17386,8,{100},1.0,1.0,0.9926119923591614
40200,21,{211},1.0,1.0,0.9937527596950531
88186,11,{530},0.7,0.8,0.9933577239513397
39012,17,{211},1.0,1.0,0.9777480244636536
93325,6,{211},1.0,0.9,0.979145747423172
117717,9,{332},1.0,0.3,0.9961667239665986
79022,27,{431},1.0,1.0,0.9945425450801849
133100,33,{521},1.0,1.0,0.9963239789009094
31053,5,{711},1.0,1.0,0.9867305517196655
116743,5,{711},1.0,0.6,0.9912950158119201
28192,1,{421},1.0,1.0,0.9957598745822906
42446,25,{210},1.0,1.0,0.9920923352241516
34901,1,{321},1.0,1.0,0.9953740417957306
68023,23,{430},1.0,1.0,0.9891685366630554
59180,26,{522},1.0,1.0,0.9899872422218323
27186,10,{510},1.0,0.8,0.9944833934307098
25482,34,{321},1.0,1.0,0.9864411234855652
29414,1,{421},1.0,0.9,0.9947303712368012
19214,6,{432},1.0,0.6,0.9930226564407348
68671,0,{441},0.9,1.0,0.9817929983139038
60726,30,{441},0.8,1.0,0.9921042144298553
14341,14,{221},1.0,1.0,0.9738268852233887
142193,12,{431},1.0,0.7,0.9931076169013977
110670,6,{332},0.6,1.0,0.9918938279151917
12756,6,{322},1.0,0.5,0.995285564661026
107040,10,{410},1.0,1.0,0.9944267749786377
145641,3,{431},1.0,1.0,0.9938891530036926
36062,11,{320},0.9,0.9,0.9939345479011535
10491,5,{711},1.0,1.0,0.9896614789962769
135429,17,{321},1.0,1.0,0.9859045147895813
35660,7,{221},1.0,1.0,0.9893255531787872
59161,33,{521},1.0,1.0,0.9932600796222687
95720,10,{310},1.0,1.0,0.9937706172466279
60407,33,{521},1.0,1.0,0.9917390584945679
24173,28,{510},1.0,0.9,0.9894792795181274
144182,7,{531},0.8,1.0,0.9799909353256225
19693,12,{511},1.0,0.6,0.9927734673023224
101268,10,{310},1.0,1.0,0.9965861558914184
108332,9,{433},1.0,1.0,0.9920940041542053
94206,25,{320},1.0,1.0,0.9955182671546936
77219,0,{431},1.0,1.0,0.9927487850189209
126414,4,{111},1.0,1.0,0.9802810370922088
108702,6,{332},1.0,1.0,0.9889915645122528
70323,12,{521},1.0,1.0,0.988546758890152
63851,23,{530},0.8,0.6,0.9940708458423615
60149,22,{441},1.0,1.0,0.9930204153060913
82787,15,{531},1.0,0.3,0.9894617140293122
28677,24,{430},0.6,0.9,0.9802862107753754
25348,10,{510},1.0,0.9,0.9952379107475281
27700,9,{332},1.0,1.0,0.9967901110649109
34703,17,{432},1.0,1.0,0.9916942059993744
54503,33,{210},1.0,1.0,0.9913081586360931
22918,10,{510},1.0,1.0,0.9959880650043488
109593,18,{510},0.6,0.3,0.9942614495754242
49639,27,{431},1.0,0.8,0.9961528420448303
147563,30,{441},0.9,1.0,0.9804173588752747
20586,30,{431},1.0,1.0,0.9794580459594726
13062,6,{221},0.5,1.0,0.9872072041034698
112610,6,{332},0.9,1.0,0.9885109066963196
118819,17,{432},1.0,1.0,0.9757651388645172
106928,10,{310},1.0,1.0,0.9968705177307129
76126,1,{421},1.0,0.8,0.9961073696613312
131676,9,{332},1.0,1.0,0.9962267518043518
30514,27,{320},1.0,0.4,0.996112334728241
30637,22,{432},1.0,1.0,0.9964409410953522
5669,8,{100},1.0,1.0,0.9976926267147064
129538,21,{322},1.0,1.0,0.9942032694816589
145841,27,{320},1.0,1.0,0.9952301979064941
53328,3,{441},0.5,0.9,0.986497312784195
83797,30,{441},0.5,1.0,0.979317170381546
83919,1,{431},1.0,1.0,0.9965036034584045
631,8,{100},1.0,1.0,0.9974290668964386
99266,22,{221},1.0,1.0,0.9918626248836517
31261,22,{432},1.0,1.0,0.9953274846076965
123397,21,{432},1.0,1.0,0.9945458173751831
122527,4,{111},1.0,1.0,0.9872712671756745
108261,13,{433},1.0,1.0,0.9954621613025665
55506,2,{521},0.8,1.0,0.9814985513687133
84925,10,{510},1.0,1.0,0.9923270404338836
113247,6,{332},1.0,1.0,0.9974355041980744
89251,0,{441},1.0,0.6,0.9816861271858215
113827,3,{521},1.0,1.0,0.991440725326538
113801,6,{432},1.0,1.0,0.9851704180240631
37126,18,{711},1.0,1.0,0.994391816854477
102639,6,{322},1.0,1.0,0.9935824394226074
63462,17,{421},1.0,1.0,0.9770241200923919
144675,24,{530},1.0,0.8,0.9869174718856811
63087,10,{310},1.0,1.0,0.9951390027999878
784,3,{331},1.0,1.0,0.9942010760307312
38824,9,{432},1.0,1.0,0.9769599497318268
82414,18,{511},1.0,1.0,0.9864076197147369
141527,12,{321},1.0,1.0,0.9867408514022827
50215,24,{210},0.6,1.0,0.9868905782699585
40529,27,{531},1.0,1.0,0.9973298370838165
140916,34,{531},0.8,1.0,0.9891351759433746
34521,10,{310},1.0,1.0,0.9976089060306549
61669,2,{311},1.0,0.9,0.9830978810787201
119515,7,{421},1.0,1.0,0.990773719549179
146626,30,{441},0.3,1.0,0.9746665179729461
99448,29,{322},1.0,0.3,0.9939661622047424
43937,18,{511},0.8,1.0,0.9813312530517578
20552,3,{431},1.0,1.0,0.9946484446525574
112906,8,{100},1.0,1.0,0.993183821439743
134020,26,{522},1.0,1.0,0.9813779175281525
135203,33,{310},1.0,0.8,0.9962172269821167
38845,26,{432},0.1,1.0,0.988972806930542
143686,3,{431},1.0,1.0,0.995318740606308
119159,18,{511},1.0,1.0,0.9953087508678437
33114,22,{432},1.0,0.9,0.9941609025001525
25749,29,{332},1.0,0.2,0.9942453861236572
108578,7,{531},1.0,1.0,0.9888819515705108
28165,22,{432},1.0,1.0,0.9931164920330048
98465,15,{431},1.0,1.0,0.9823040843009949
99989,29,{432},1.0,1.0,0.9946776688098907
462,28,{711},1.0,1.0,0.9848458170890808
122413,12,{411},1.0,0.9,0.9781425893306732
8717,6,{332},1.0,1.0,0.9915595412254333
59126,7,{321},1.0,1.0,0.9889341056346893
112353,34,{321},1.0,1.0,0.9868399977684021
139320,24,{210},1.0,1.0,0.9821495294570923
92370,0,{430},1.0,1.0,0.9939281642436981
8504,13,{433},1.0,0.4,0.9935697376728058
109592,10,{510},0.9,0.6,0.9938100278377533
28646,27,{430},1.0,1.0,0.9946221292018891
32811,26,{432},1.0,1.0,0.9911628365516663
24921,3,{431},1.0,1.0,0.9900928795337677
31619,7,{432},0.8,0.8,0.9937540769577027
43487,11,{530},1.0,1.0,0.9923487722873687
90206,22,{211},1.0,0.5,0.9780731618404388
81752,20,{211},1.0,0.8,0.9817047953605652
145973,25,{320},1.0,0.9,0.9907562911510468
50584,33,{521},1.0,1.0,0.9938516855239868
63384,33,{421},1.0,0.5,0.9927613914012909
137794,33,{521},1.0,1.0,0.9959692418575287
92311,30,{441},1.0,1.0,0.9826779186725616
88991,18,{521},1.0,0.8,0.9934783339500427
120681,10,{510},1.0,1.0,0.9947368741035462
39349,33,{210},1.0,1.0,0.9910854279994965
109938,6,{221},1.0,0.8,0.9927149772644043
58956,22,{441},1.0,1.0,0.9915508508682251
18816,1,{211},0.7,1.0,0.9905148506164551
46141,24,{210},1.0,1.0,0.985659521818161
